30 epochs
learned relu
initial positive coefficient: 1.0
initial negative coefficient: 0.0
Epoch 21, Batch 700, Control Accuracy: 0.030, Test Accuracy: 0.000, Control Loss: 173.733, Test Loss: 168.859
Epoch 21, Batch 800, Control Accuracy: 0.710, Test Accuracy: 0.000, Control Loss: 171.983, Test Loss: 140.680
Epoch 22, Batch 100, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 172.483, Test Loss: 169.644
Epoch 22, Batch 200, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 170.483, Test Loss: 164.567
Epoch 22, Batch 300, Control Accuracy: 0.000, Test Accuracy: 0.000, Control Loss: 172.983, Test Loss: 167.427
Epoch 22, Batch 400, Control Accuracy: 0.020, Test Accuracy: 0.000, Control Loss: 172.233, Test Loss: 158.291
Epoch 22, Batch 500, Control Accuracy: 0.680, Test Accuracy: 0.000, Control Loss: 170.733, Test Loss: 143.595
Epoch 22, Batch 600, Control Accuracy: 0.670, Test Accuracy: 0.000, Control Loss: 173.233, Test Loss: 129.249
Epoch 22, Batch 700, Control Accuracy: 0.710, Test Accuracy: 0.000, Control Loss: 173.233, Test Loss: 124.379
Epoch 22, Batch 800, Control Accuracy: 0.590, Test Accuracy: 0.000, Control Loss: 174.733, Test Loss: 129.773
Epoch 23, Batch 100, Control Accuracy: 0.020, Test Accuracy: 0.000, Control Loss: 172.483, Test Loss: 144.985
Epoch 23, Batch 200, Control Accuracy: 0.350, Test Accuracy: 0.000, Control Loss: 172.733, Test Loss: 134.680
Epoch 23, Batch 300, Control Accuracy: 0.460, Test Accuracy: 0.000, Control Loss: 173.233, Test Loss: 124.668
Epoch 23, Batch 400, Control Accuracy: 0.670, Test Accuracy: 0.000, Control Loss: 171.733, Test Loss: 131.332
Epoch 23, Batch 500, Control Accuracy: 0.600, Test Accuracy: 0.000, Control Loss: 172.983, Test Loss: 129.124
Epoch 23, Batch 600, Control Accuracy: 0.550, Test Accuracy: 0.000, Control Loss: 171.983, Test Loss: 125.532
Epoch 23, Batch 700, Control Accuracy: 0.600, Test Accuracy: 0.000, Control Loss: 171.733, Test Loss: 127.316
Epoch 23, Batch 800, Control Accuracy: 0.690, Test Accuracy: 0.000, Control Loss: 173.733, Test Loss: 129.594
Epoch 24, Batch 100, Control Accuracy: 0.660, Test Accuracy: 0.000, Control Loss: 172.733, Test Loss: 123.401
